metric,metric_name,condition_a,condition_b,contrast,n_subjects_paired,mean_a,mean_b,median_a,median_b,mean_diff_b_minus_a,median_diff_b_minus_a,sd_diff,cohen_dz,shapiro_w_diff,shapiro_p_diff,paired_t_stat,paired_t_p,wilcoxon_stat,wilcoxon_p,nonzero_diff_n,paired_t_q_fdr,wilcoxon_q_fdr
tlx,NASA-TLX,L0,L2,L2 - L0,30,32.967333333333336,57.98966666666667,26.67,58.335,25.022333333333332,21.5,18.592369529262367,1.3458388557709604,0.9707261312575363,0.5592306517848324,7.371463000726968,4.0288359054295317e-08,12.0,5.748385897965446e-06,30,6.043253858144297e-08,8.62257884694817e-06
tlx,NASA-TLX,L0,L3,L3 - L0,30,32.967333333333336,73.07933333333334,26.67,73.83,40.112,39.0,20.45456755331443,1.9610289924462523,0.9648609150819489,0.40959595491034984,10.740998150844405,1.2724175648152102e-11,0.0,1.862645149230957e-09,30,3.817252694445631e-11,5.587935447692871e-09
tlx,NASA-TLX,L2,L3,L3 - L2,30,57.98966666666667,73.07933333333334,58.335,73.83,15.089666666666663,16.494999999999997,15.42683856663184,0.9781438109623783,0.9425066062191765,0.10626553046889747,5.357514297481636,9.393351271758393e-06,45.0,0.00011484839929238482,30,9.393351271758393e-06,0.00011484839929238482
rr_bpm,Respiration rate BPM,L0,L2,L2 - L0,30,13.533333333333333,16.466666666666665,14.0,17.0,2.933333333333333,3.0,3.95608072625467,0.741474589703431,0.9521383168249129,0.19283116662515615,4.061223585974569,0.0003387048917759511,35.0,0.0009031692985784836,24,0.0005080573376639267,0.0013547539478677253
rr_bpm,Respiration rate BPM,L0,L3,L3 - L0,30,13.533333333333333,17.933333333333334,14.0,18.0,4.4,4.0,4.469050659044206,0.9845491438087718,0.9354614797911817,0.0686862003316291,5.3925977503646205,8.52188495307735e-06,16.5,4.666331722684744e-05,26,2.556565485923205e-05,0.00013998995168054232
rr_bpm,Respiration rate BPM,L2,L3,L3 - L2,30,16.466666666666665,17.933333333333334,17.0,18.0,1.4666666666666666,0.0,3.1484351157616253,0.4658398895769752,0.7982771771911622,6.099776382198021e-05,2.55151015707025,0.016260012628363553,22.0,0.014369169457449224,16,0.016260012628363553,0.014369169457449224
rr_norm,Respiration rate normalized to R,L0,L2,L2 - L0,30,0.5927248677248678,0.9156746031746031,0.3333333333333333,0.6,0.32294973544973543,0.29166666666666663,0.6585244606277103,0.49041418316017815,0.8813527320624648,0.0030286501125813617,2.686109106372997,0.011836264486040358,47.5,0.0033905243533654734,24,0.017754396729060536,0.00508578653004821
rr_norm,Respiration rate normalized to R,L0,L3,L3 - L0,30,0.5927248677248678,1.1185714285714285,0.3333333333333333,0.9285714285714286,0.5258465608465607,0.3999999999999999,0.6742272265600603,0.7799248385881049,0.9094939535781638,0.014449776709911565,4.2718242725328075,0.0001903942167641053,30.5,0.0002290275880755554,26,0.0005711826502923158,0.0006870827642266662
rr_norm,Respiration rate normalized to R,L2,L3,L3 - L2,30,0.9156746031746031,1.1185714285714285,0.6,0.9285714285714286,0.20289682539682538,0.0,0.44880028816869877,0.4520871103375024,0.7817793122687474,3.105747191178382e-05,2.47618308289177,0.019359754839336836,20.5,0.01393072451218053,16,0.019359754839336836,0.01393072451218053
